Index,RSSI1,RSSI2,RSSI3,RSSI4,RSSI5,RSSI6,RSSI7,RSSI8,RSSI9,RSSI10,RSSI11,RSSI12,RSSI13,RSSI14,RSSI15,RSSI16,RSSI17,RSSI18,X,Y,Z,Direction
41,100,100,100,100,100,100,100,100,100,100,-76,100,-76,100,100,-76,-79,-74,1.2,13.2,0,East
41,100,100,100,100,100,100,100,100,100,100,-69,100,100,100,-76,100,-70,-77,1.2,13.2,0,North
41,100,100,100,100,100,100,100,100,100,100,-73,-87,-82,100,-79,-78,-69,-74,1.2,13.2,0,South
41,100,100,100,100,100,100,100,100,100,100,-70,100,-80,100,-76,-76,-80,-72,1.2,13.2,0,West
42,100,100,100,100,100,100,100,100,100,100,-72,100,-79,100,-76,-76,-71,-73,1.2,14.4,0,North
42,100,100,100,100,100,100,100,100,100,100,-64,100,-68,100,-76,-77,-73,-69,1.2,14.4,0,East
42,100,100,100,100,100,100,100,100,100,100,-72,100,-86,100,-86,-76,-76,-86,1.2,14.4,0,West
42,100,100,100,100,100,100,100,100,100,100,-84,100,100,100,-77,-81,-69,-76,1.2,14.4,0,South
42,100,100,100,100,100,100,100,100,100,100,-66,100,-76,100,-80,-81,-75,-82,1.2,14.4,0,South
42,100,100,100,100,100,100,100,100,100,100,-69,100,100,100,-76,100,-70,-77,1.2,14.4,0,North
42,100,100,100,100,100,100,100,100,100,100,-70,100,-80,100,-76,-76,-80,-72,1.2,14.4,0,West
42,100,100,100,100,100,100,100,100,100,100,-76,100,-76,100,100,-76,-79,-74,1.2,14.4,0,East
43,100,100,100,100,100,100,100,100,100,100,-80,100,-69,100,-86,-86,-70,-76,1.2,15.6,0,West
43,100,100,100,100,100,100,100,100,100,100,-67,100,-72,100,-71,-81,-71,-71,1.2,15.6,0,East
43,100,100,100,100,100,100,100,100,100,100,-69,100,-68,100,-71,-85,-79,-74,1.2,15.6,0,North
43,100,100,100,100,100,100,100,100,100,100,-84,100,100,100,-77,-81,-69,-76,1.2,15.6,0,South
43,100,100,100,100,100,100,100,100,100,100,-74,100,-71,100,-73,-71,-73,-72,1.2,15.6,0,East
43,100,100,100,100,100,100,100,100,100,100,-80,100,-80,100,100,-86,-67,-76,1.2,15.6,0,West
43,100,100,100,100,100,100,100,100,100,100,-60,100,-74,100,-70,-83,-77,-72,1.2,15.6,0,South
43,100,100,100,100,100,100,100,100,100,100,-65,100,100,100,-76,-81,-72,-81,1.2,15.6,0,North
44,100,100,100,100,100,100,100,100,100,100,-72,100,-74,100,-78,-77,-76,-80,1.2,16.8,0,South
44,100,100,100,100,100,100,100,100,100,100,-80,100,-69,100,-86,-86,-70,-76,1.2,16.8,0,West
44,100,100,100,100,100,100,100,100,100,100,-67,100,-72,100,-71,-81,-71,-71,1.2,16.8,0,East
44,100,100,100,100,100,100,100,100,100,100,-69,100,-68,100,-71,-85,-79,-74,1.2,16.8,0,North
44,100,100,100,100,100,100,100,100,100,100,-65,100,100,100,-76,-81,-72,-81,1.2,16.8,0,North
44,100,100,100,100,100,100,100,100,100,100,-76,-80,-69,100,-77,-81,-79,-74,1.2,16.8,0,South
44,100,100,100,100,100,100,100,100,100,100,-74,100,-71,100,-73,-71,-73,-72,1.2,16.8,0,East
44,100,100,100,100,100,100,100,100,100,100,-80,100,-80,100,100,-86,-67,-76,1.2,16.8,0,West
45,100,100,100,100,100,100,100,100,100,100,-80,100,-72,100,-69,-86,-67,-69,1.2,18,0,West
45,100,100,100,100,100,100,100,100,100,100,-68,100,-61,-86,-70,-72,-69,-75,1.2,18,0,East
45,100,100,100,100,100,100,100,100,100,100,-72,100,-74,100,-78,-77,-76,-80,1.2,18,0,South
45,100,100,100,100,100,100,100,100,100,100,-75,100,-75,100,-68,-80,-68,-80,1.2,18,0,North
45,100,100,100,100,100,100,100,100,100,100,-77,-74,-70,100,-66,-75,-74,-73,1.2,18,0,East
45,100,100,100,100,100,100,100,100,100,100,-80,100,-68,-86,-72,100,-66,-86,1.2,18,0,West
45,100,100,100,100,100,100,100,100,100,100,100,-84,100,100,100,-77,-66,-78,1.2,18,0,North
45,100,100,100,100,100,100,100,100,100,100,-73,-81,-78,100,-71,-78,-76,-82,1.2,18,0,South
46,100,100,100,100,100,100,100,100,100,100,-68,100,-61,-86,-70,-72,-69,-75,1.2,19.2,0,East
46,100,100,100,100,100,100,100,100,100,100,-80,100,-68,-86,-72,100,-66,-86,1.2,19.2,0,West
46,100,100,100,100,100,100,100,100,100,100,-77,-74,-70,100,-66,-75,-74,-73,1.2,19.2,0,East
46,100,100,100,100,100,100,100,100,100,100,-72,100,-69,100,-82,-85,-73,-76,1.2,19.2,0,South
46,100,100,100,100,100,100,100,100,100,100,-77,-80,-67,100,-76,-75,-79,100,1.2,19.2,0,South
46,100,100,100,100,100,100,100,100,100,100,-75,100,-75,100,-68,-80,-68,-80,1.2,19.2,0,North
46,100,100,100,100,100,100,100,100,100,100,100,-84,100,100,100,-77,-66,-78,1.2,19.2,0,North
46,100,100,100,100,100,100,100,100,100,100,-80,100,-72,100,-69,-86,-67,-69,1.2,19.2,0,West
47,100,100,100,100,100,100,100,100,100,100,100,-74,-58,-83,100,-78,-72,-76,1.2,20.4,0,East
47,100,100,100,100,100,100,100,100,100,100,-74,-80,-74,100,-70,-76,-70,-74,1.2,20.4,0,West
47,100,100,100,100,100,100,100,100,100,100,-78,100,-66,100,-70,-73,-63,-78,1.2,20.4,0,North
47,100,100,100,100,100,100,100,100,-84,100,-74,100,-65,-83,-57,-80,-75,-81,1.2,20.4,0,East
47,100,100,100,100,100,100,100,100,100,100,-76,100,-76,100,-86,-86,-69,-72,1.2,20.4,0,West
47,100,100,100,100,100,100,100,100,100,100,-71,-77,100,-79,-58,-84,-73,-76,1.2,20.4,0,North
47,100,100,100,100,100,100,100,100,100,100,-75,-81,-71,100,-61,-80,-74,-79,1.2,20.4,0,South
47,100,100,100,100,100,100,100,100,100,100,-78,100,-72,100,-66,-81,-74,-72,1.2,20.4,0,South
48,100,100,100,100,100,100,100,100,100,100,-80,100,-70,100,-65,-86,-69,-86,2.4,6,0,West
48,100,100,100,100,100,100,100,100,100,100,-75,-82,-68,100,-69,-73,-75,-78,2.4,6,0,South
48,100,100,100,100,100,100,100,100,-84,100,-74,100,-65,-83,-57,-80,-75,-81,2.4,6,0,East
48,100,100,100,100,100,100,100,100,100,100,-71,-77,100,-79,-58,-84,-73,-76,2.4,6,0,North
48,100,100,100,100,100,100,100,100,100,100,-76,100,-76,100,-86,-86,-69,-72,2.4,6,0,West
48,100,100,100,100,100,100,100,100,100,100,-75,-81,-71,100,-61,-80,-74,-79,2.4,6,0,South
48,100,100,100,100,100,100,100,100,100,100,-78,100,-66,100,-70,-73,-63,-78,2.4,6,0,North
48,100,100,100,100,100,100,100,100,100,100,100,-74,-58,-83,100,-78,-72,-76,2.4,6,0,East
49,100,100,100,100,100,100,100,100,100,100,-67,-89,-66,100,-85,-73,-63,-65,2.4,7.2,0,North
49,100,100,100,100,100,100,100,100,100,100,-74,100,-70,100,-65,-86,-80,-74,2.4,7.2,0,West
49,100,100,100,100,100,100,100,100,100,100,-75,-81,-71,100,-61,-80,-74,-79,2.4,7.2,0,South
49,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,-86,-70,2.4,7.2,0,West
49,100,100,100,100,100,100,100,100,100,100,-67,100,-80,100,100,-85,-68,-68,2.4,7.2,0,North
49,100,100,100,100,100,100,100,100,100,100,-71,100,-85,100,100,-86,-69,-77,2.4,7.2,0,East
49,100,100,100,100,100,100,100,100,100,100,-64,-74,-71,-83,-79,-77,-62,-61,2.4,7.2,0,East
49,100,100,100,100,100,100,100,100,100,100,-69,100,-80,100,-80,-83,-66,-73,2.4,7.2,0,South
50,100,100,100,100,100,100,100,100,100,100,-67,-89,-66,100,-85,-73,-63,-65,2.4,8.4,0,North
50,100,100,100,100,100,100,100,100,100,100,-69,100,-80,100,-80,-83,-66,-73,2.4,8.4,0,South
50,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,-86,-70,2.4,8.4,0,West
50,100,100,100,100,100,100,100,100,100,100,-74,100,-70,100,-65,-86,-80,-74,2.4,8.4,0,West
50,100,100,100,100,100,100,100,100,100,100,-69,100,-80,100,-75,100,-70,-71,2.4,8.4,0,East
50,100,100,100,100,100,-82,100,100,100,100,-78,100,100,100,-81,100,-63,-73,2.4,8.4,0,North
50,100,100,100,100,100,100,100,100,100,100,-75,-81,-71,100,-61,-80,-74,-79,2.4,8.4,0,South
50,100,100,100,100,100,100,100,100,100,100,-64,-74,-71,-83,-79,-77,-62,-61,2.4,8.4,0,East
51,100,100,100,100,100,-81,100,100,100,100,-80,100,-77,100,100,100,-66,100,2.4,9.6,0,North
51,100,100,100,100,100,100,100,100,100,100,-68,-80,-79,100,100,100,-62,-74,2.4,9.6,0,East
51,100,100,100,100,100,100,100,100,100,100,-68,100,-86,100,-86,-86,-76,-67,2.4,9.6,0,West
51,100,100,100,100,100,100,100,100,100,100,-75,100,-84,-86,-76,100,-65,-76,2.4,9.6,0,South
51,100,100,100,100,100,100,100,100,100,100,-72,100,-76,100,-86,-86,-67,-80,2.4,9.6,0,West
51,100,100,100,100,100,-77,100,100,100,100,-72,-85,-81,100,100,100,-63,-75,2.4,9.6,0,North
51,100,100,100,100,100,100,100,100,100,100,100,100,-76,100,-81,-78,-69,-70,2.4,9.6,0,East
51,100,100,100,100,100,100,100,100,100,100,-69,100,-83,100,100,100,-70,-71,2.4,9.6,0,South
52,100,100,100,100,100,100,100,100,100,100,-70,100,-86,100,-86,100,-68,-80,2.4,10.8,0,West
52,100,100,100,100,100,100,100,100,100,100,-68,100,-70,100,100,-79,-66,100,2.4,10.8,0,East
52,100,100,100,100,100,100,100,100,100,100,-63,100,-79,100,100,-82,-67,-78,2.4,10.8,0,South
52,100,100,100,100,100,100,100,100,100,100,-63,-85,-86,100,-83,-88,-74,-75,2.4,10.8,0,North
52,100,100,100,100,100,100,100,100,100,100,-62,100,-75,100,100,-77,-62,-77,2.4,10.8,0,North
52,100,100,100,100,100,100,100,100,100,100,-70,-85,-77,100,-76,-81,-70,-69,2.4,10.8,0,South
52,100,100,100,100,100,100,100,100,100,100,100,100,-76,100,-81,-78,-69,-70,2.4,10.8,0,East
52,100,100,100,100,100,100,100,100,100,100,-72,100,-76,100,-86,-86,-67,-80,2.4,10.8,0,West
53,100,100,100,100,100,100,100,100,100,100,-72,100,-79,100,-78,-79,-71,-62,2.4,12,0,South
53,100,100,100,100,100,100,100,100,100,100,-66,100,-70,100,100,-74,-65,100,2.4,12,0,North
53,100,100,100,100,100,100,100,100,100,100,-70,-85,-77,100,-76,-81,-70,-69,2.4,12,0,South
53,100,100,100,100,100,100,100,100,100,100,-72,100,-80,100,-86,-80,-72,-69,2.4,12,0,West
53,100,100,100,100,100,100,100,100,100,100,-69,100,-74,100,-79,-78,-65,-63,2.4,12,0,East
53,100,100,100,100,100,100,100,100,100,100,-72,100,-76,100,100,-86,-63,-80,2.4,12,0,West
53,100,100,100,100,100,100,100,100,100,100,-67,100,-83,100,100,-83,-63,-73,2.4,12,0,North
53,100,100,100,100,100,100,100,100,100,100,-59,100,-76,100,100,100,-67,-70,2.4,12,0,East
54,100,100,100,100,100,100,100,100,100,100,-72,100,-80,100,-86,-80,-72,-69,2.4,13.2,0,West
54,100,100,100,100,100,100,100,100,100,100,-71,100,-83,100,100,-79,-74,-66,2.4,13.2,0,North
54,100,100,100,100,100,100,100,100,100,100,-59,100,-76,100,100,100,-67,-70,2.4,13.2,0,East
54,100,100,100,100,100,100,100,100,100,100,-72,100,-76,100,100,-86,-63,-80,2.4,13.2,0,West
54,100,100,100,100,100,100,100,100,100,100,-64,-86,-81,100,100,-81,-72,-73,2.4,13.2,0,North
54,100,100,100,100,100,100,100,100,100,100,-69,100,-74,100,-79,-78,-65,-63,2.4,13.2,0,East
54,100,100,100,100,100,100,100,100,100,100,-58,-84,-68,100,100,-85,-73,-70,2.4,13.2,0,South
54,100,100,100,100,100,100,100,100,100,100,-67,100,-79,100,-78,100,-73,-70,2.4,13.2,0,South
55,100,100,100,100,100,100,100,100,100,100,-69,100,-67,-84,-74,-74,-74,-76,2.4,14.4,0,North
55,100,100,100,100,100,100,100,100,100,100,-71,100,-70,100,-71,100,-72,-69,2.4,14.4,0,North
55,100,100,100,100,100,100,100,100,100,100,-58,-84,-68,100,100,-85,-73,-70,2.4,14.4,0,South
55,-84,100,100,100,100,100,100,100,100,100,-78,100,-62,100,-77,-73,-73,-69,2.4,14.4,0,East
55,100,100,100,100,100,100,100,100,100,100,-67,100,-79,100,-78,100,-73,-70,2.4,14.4,0,South
55,100,100,100,100,100,100,100,100,100,100,-80,100,-76,100,-86,-74,-74,-74,2.4,14.4,0,West
55,100,100,100,100,100,100,100,100,100,100,-67,-77,-71,100,-72,-74,-69,-69,2.4,14.4,0,East
55,100,100,100,100,100,100,100,100,100,100,-80,100,-76,100,100,100,100,-74,2.4,14.4,0,West
56,100,100,100,100,100,100,100,100,100,100,-69,100,-67,-84,-74,-74,-74,-76,2.4,15.6,0,North
56,100,100,100,100,100,100,100,100,100,100,-67,-77,-71,100,-72,-74,-69,-69,2.4,15.6,0,East
56,100,100,100,100,100,100,100,100,100,100,-80,100,-76,100,100,100,100,-74,2.4,15.6,0,West
56,-82,100,100,100,100,100,100,100,100,100,-63,100,-83,-82,-71,-81,-65,-78,2.4,15.6,0,South
56,100,100,100,100,100,100,100,100,100,100,-77,100,-73,100,-74,-76,-71,-76,2.4,15.6,0,North
56,-84,100,100,100,100,100,100,100,100,100,-78,100,-62,100,-77,-73,-73,-69,2.4,15.6,0,East
56,100,100,100,100,100,100,100,100,100,100,-80,100,-76,100,-86,-74,-74,-74,2.4,15.6,0,West
56,100,100,100,100,100,100,100,100,100,100,-64,-74,-72,-80,-68,-77,-70,-73,2.4,15.6,0,South
57,100,100,100,100,100,100,100,100,100,100,-67,100,-71,100,-65,-79,-79,-65,2.4,16.8,0,North
57,100,100,100,100,100,100,100,100,100,100,-76,100,-70,100,-80,-76,-74,-80,2.4,16.8,0,West
57,100,100,100,100,100,100,100,100,100,100,-63,-83,-81,-80,-66,-82,-73,-71,2.4,16.8,0,South
57,100,100,100,100,100,100,100,100,100,100,-67,100,-78,100,-68,-75,-75,-74,2.4,16.8,0,East
57,100,100,100,100,100,100,100,100,100,100,-70,100,-76,100,-63,-81,-81,-68,2.4,16.8,0,North
57,100,100,100,100,100,100,100,100,100,100,-74,100,-76,-86,100,-76,-76,-80,2.4,16.8,0,West
57,100,100,100,100,100,100,100,100,100,100,-66,100,-75,100,-65,100,-69,-65,2.4,16.8,0,South
57,100,100,100,100,100,100,100,100,100,100,-67,-86,-71,100,-66,-76,-69,-71,2.4,16.8,0,East
58,100,100,100,100,100,100,100,100,100,100,-67,-86,-71,100,-66,-76,-69,-71,2.4,18,0,East
58,100,100,100,100,100,100,100,100,100,100,-70,100,-76,100,-63,-81,-81,-68,2.4,18,0,North
58,100,100,100,100,100,100,100,100,100,100,-66,100,-75,100,-65,100,-69,-65,2.4,18,0,South
58,100,100,100,100,100,100,100,100,100,100,-76,100,-70,100,-80,-76,-74,-80,2.4,18,0,West
58,100,100,100,100,100,100,100,100,100,100,-63,-83,-81,-80,-66,-82,-73,-71,2.4,18,0,South
58,100,100,100,100,100,100,100,100,100,100,100,100,-65,100,100,-86,-74,-79,2.4,18,0,North
58,100,100,100,100,100,100,100,100,100,100,-74,100,-76,-86,100,-76,-76,-80,2.4,18,0,West
58,100,100,100,100,100,100,100,100,100,100,-67,100,-78,100,-68,-75,-75,-74,2.4,18,0,East
59,100,100,100,100,100,100,100,100,100,100,-76,100,-72,100,-71,-76,-74,-83,2.4,19.2,0,North
59,100,100,100,100,100,100,100,100,100,100,100,100,-68,100,100,-80,-79,-83,2.4,19.2,0,East
59,100,100,100,100,100,100,100,100,100,100,-76,100,-69,100,-72,-86,100,-86,2.4,19.2,0,West
59,100,100,100,100,100,100,100,100,100,100,-66,100,-75,100,-65,100,-69,-65,2.4,19.2,0,South
59,100,100,100,100,100,100,100,100,100,100,-69,100,-74,-78,-63,-75,-71,-86,2.4,19.2,0,South
59,100,100,100,100,100,100,100,100,100,100,100,100,-69,100,-65,100,-68,100,2.4,19.2,0,North
59,100,100,100,100,100,100,100,100,-85,100,-79,100,-62,100,-59,-77,-74,100,2.4,19.2,0,East
59,100,100,100,100,100,100,100,100,100,100,-76,100,-65,100,-74,-86,-80,-80,2.4,19.2,0,West
60,100,100,100,100,100,100,100,100,100,100,-76,100,-65,100,-74,-86,-80,-80,2.4,20.4,0,West
60,100,100,100,100,100,100,100,100,100,100,-76,100,-72,100,-71,-76,-74,-83,2.4,20.4,0,North
60,100,100,100,100,100,100,100,100,100,100,-66,100,-75,100,-65,100,-69,-65,2.4,20.4,0,South
60,100,100,100,100,100,100,100,100,-85,100,-79,100,-62,100,-59,-77,-74,100,2.4,20.4,0,East
60,100,100,100,100,100,100,100,100,100,100,-76,100,-69,100,-72,-86,100,-86,2.4,20.4,0,West
60,100,100,100,100,100,100,100,100,100,100,-69,100,-74,-78,-63,-75,-71,-86,2.4,20.4,0,South
60,100,100,100,100,100,100,100,100,100,100,100,100,-68,100,100,-80,-79,-83,2.4,20.4,0,East
60,100,100,100,100,100,100,100,100,100,100,100,100,-69,100,-65,100,-68,100,2.4,20.4,0,North
61,100,100,100,100,100,100,100,100,100,100,-85,-77,-59,-78,-61,100,100,-74,3.6,14.4,0,East
61,100,100,100,100,100,100,100,100,100,100,-77,-80,-66,100,-71,-74,-74,-71,3.6,14.4,0,North
61,100,100,100,100,100,100,100,100,100,100,-76,100,-63,100,-68,100,-76,-74,3.6,14.4,0,West
61,100,100,100,100,100,100,100,100,100,100,-77,-78,-59,100,-62,-78,-75,-77,3.6,14.4,0,South
61,100,100,100,100,100,100,100,100,100,100,-75,100,-68,100,-66,100,-71,-76,3.6,14.4,0,North
61,100,100,100,100,100,100,100,100,100,100,-72,-77,-65,100,-54,100,-65,100,3.6,14.4,0,South
61,100,100,100,100,100,100,100,100,100,100,100,-76,-56,100,-67,-80,-80,-80,3.6,14.4,0,West
61,100,100,100,100,100,100,100,100,100,100,100,100,-61,100,100,-71,-77,100,3.6,14.4,0,East
62,100,100,100,100,100,100,100,100,100,100,-72,100,-67,100,-79,-73,-69,-71,4.8,14.4,0,North
62,100,100,100,100,100,100,100,100,100,100,-79,100,-74,100,100,-73,-74,-71,4.8,14.4,0,South
62,100,100,100,100,100,100,100,100,100,100,-74,-76,-76,100,-86,-80,-76,-68,4.8,14.4,0,West
62,100,100,100,100,100,100,100,100,100,100,-67,-79,-60,100,-78,-74,-71,-73,4.8,14.4,0,East
62,100,100,100,100,100,100,100,100,100,100,-64,100,-75,100,-84,-79,-74,-70,4.8,14.4,0,South
